task_key,task,model,family,lp_avg,ft_avg,delta_ft_minus_lp,lp_run_range,ft_run_range,lp_run_std,ft_run_std,imagenet_top1,imagenet_top5,param_count_m,img_size
vpt2_v4,VPT2 v4,coatnet_bn_0_rw_224.sw_in1k,coatnet,51.979,66.224,14.245000000000005,1.6799999999999997,11.131999999999998,0.7034871869637866,5.025549588519315,82.394,96.194,27.44,224
vpt2_v4,VPT2 v4,coatnet_nano_rw_224.sw_in1k,coatnet,50.833,51.628,0.7950000000000017,1.6799999999999997,1.875,0.7427912821842276,0.8660842915097807,81.704,95.65,15.14,224
vpt2_v4,VPT2 v4,coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,coatnet,52.214,71.328,19.114000000000004,1.1329999999999956,38.047,0.4883812263204033,15.666505084273119,84.94,96.968,41.72,224
vpt2_v4,VPT2 v4,coatnet_rmlp_1_rw_224.sw_in1k,coatnet,50.794,66.12,15.326000000000008,4.023000000000003,40.82,1.7187170279665658,18.344949047505025,83.35,96.452,41.69,224
vpt2_v4,VPT2 v4,coatnet_rmlp_2_rw_224.sw_in1k,coatnet,51.719,62.565,10.845999999999997,1.6400000000000006,14.024000000000001,0.6717951076531201,5.729185185424616,84.608,96.744,73.88,224
vpt2_v4,VPT2 v4,coatnet_rmlp_nano_rw_224.sw_in1k,coatnet,50.169,55.794,5.625,1.5620000000000047,2.8519999999999968,0.7273157651407158,1.164362295660398,82.064,95.874,15.15,224
vpt2_v4,VPT2 v4,convformer_s18.sail_in1k_384,convformer,52.552,98.425,45.873,1.3670000000000044,0.1570000000000107,0.6444099799213424,0.07401050976419701,84.392,97.11,26.77,384
vpt2_v4,VPT2 v4,convit_base.fb_in1k,convit,52.083,97.852,45.769000000000005,2.3049999999999997,1.7190000000000083,1.0356506274908648,0.7357102388546458,82.296,95.936,86.54,224
vpt2_v4,VPT2 v4,convit_small.fb_in1k,convit,51.667,97.487,45.81999999999999,2.3049999999999997,2.5,0.9464799111561859,1.1785113019775793,81.412,95.74,27.78,224
vpt2_v4,VPT2 v4,convit_tiny.fb_in1k,convit,52.682,94.687,42.004999999999995,2.6950000000000003,8.24199999999999,1.2036545277704163,3.691902610970238,73.14,91.704,5.71,224
vpt2_v4,VPT2 v4,convmixer_1536_20.in1k,convmixer,52.539,67.63,15.090999999999994,0.6239999999999952,9.570000000000007,0.26064918952492233,3.9217740883431857,81.382,95.618,51.63,224
