task_key,task,model,family,lp_avg,ft_avg,delta_ft_minus_lp,lp_run_range,ft_run_range,lp_run_std,ft_run_std,imagenet_top1,imagenet_top5,param_count_m,img_size
vpt1_v18_depth,VPT1 v18 Depth,maxvit_base_tf_224.in1k,maxvit,79.037,92.76,13.722999999999999,0.39100000000000534,0.5079999999999956,0.17584905143016744,0.21247326629222887,84.884,97.002,119.47,224
vpt1_v18_depth,VPT1 v18 Depth,maxvit_base_tf_384.in21k_ft_in1k,maxvit,77.982,92.761,14.778999999999996,1.0160000000000053,1.1329999999999956,0.42124893669500035,0.4883812263204033,87.93,98.546,119.65,384
vpt1_v18_depth,VPT1 v18 Depth,maxvit_large_tf_224.in1k,maxvit,77.2,93.255,16.054999999999993,0.546999999999997,0.3119999999999976,0.22635714160493192,0.14707821048680075,84.938,96.98,211.79,224
vpt1_v18_depth,VPT1 v18 Depth,maxvit_large_tf_384.in1k,maxvit,78.399,94.258,15.858999999999995,0.2740000000000009,0.23399999999999466,0.11526587622632398,0.09553009996854177,86.242,97.684,212.03,384
vpt1_v18_depth,VPT1 v18 Depth,maxvit_large_tf_384.in21k_ft_in1k,maxvit,78.893,92.526,13.632999999999996,0.5859999999999985,1.0160000000000053,0.24365321440294657,0.44008484030544287,87.994,98.576,212.03,384
vpt1_v18_depth,VPT1 v18 Depth,maxvit_large_tf_512.in21k_ft_in1k,maxvit,76.979,93.112,16.132999999999996,0.546999999999997,0.39000000000000057,0.22628055349253584,0.17537958832201653,88.236,98.608,212.33,512
vpt1_v18_depth,VPT1 v18 Depth,maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,maxvit,78.008,90.365,12.357,0.3119999999999976,1.6799999999999926,0.1273734666247243,0.6933052878943141,86.908,98.004,116.14,224
vpt1_v18_depth,VPT1 v18 Depth,maxvit_rmlp_small_rw_224.sw_in1k,maxvit,81.706,89.961,8.254999999999995,0.11699999999999022,0.42899999999998784,0.04864154602805675,0.19369563753476426,84.488,96.772,64.9,224
vpt1_v18_depth,VPT1 v18 Depth,maxvit_rmlp_tiny_rw_256.sw_in1k,maxvit,75.456,90.494,15.037999999999997,0.27299999999999613,0.546999999999997,0.12055704044144208,0.2578582728726929,84.226,96.782,29.15,256
vpt1_v18_depth,VPT1 v18 Depth,maxvit_small_tf_224.in1k,maxvit,80.091,92.526,12.435000000000002,0.5470000000000113,0.6640000000000015,0.2263571416049371,0.2894043691599873,84.452,96.824,68.93,224
vpt1_v18_depth,VPT1 v18 Depth,maxvit_tiny_rw_224.sw_in1k,maxvit,77.773,90.169,12.396,0.11800000000000921,1.524000000000001,0.05562573345334608,0.6633376884279147,83.522,96.488,29.06,224
vpt1_v18_depth,VPT1 v18 Depth,maxvit_tiny_tf_224.in1k,maxvit,78.438,92.552,14.114000000000004,0.8199999999999932,0.5849999999999937,0.3865517070486428,0.243207730140304,83.426,96.584,30.92,224
vpt1_v18_depth,VPT1 v18 Depth,maxvit_tiny_tf_512.in1k,maxvit,70.82,94.036,23.216000000000008,1.5619999999999976,0.5079999999999956,0.6472348019759817,0.20760432451072602,85.658,97.592,31.05,512
vpt1_v18_depth,VPT1 v18 Depth,maxxvitv2_rmlp_base_rw_384.sw_in12k_ft_in1k,maxxvitv2,80.039,93.047,13.007999999999996,0.7430000000000092,0.3119999999999976,0.31440843924212575,0.1273734666247243,87.48,98.376,116.09,384
vpt1_v18_depth,VPT1 v18 Depth,mixer_b16_224.goog_in21k_ft_in1k,mixer,78.594,90.703,12.109000000000009,1.1330000000000098,0.3119999999999976,0.463366665467716,0.1388020172764083,76.616,92.25,59.88,224
vpt1_v18_depth,VPT1 v18 Depth,mixnet_l.ft_in1k,mixnet,79.662,78.438,-1.2240000000000038,0.9369999999999976,1.4460000000000122,0.38957783418578656,0.5909818572135371,78.97,94.18,7.33,224
vpt1_v18_depth,VPT1 v18 Depth,mixnet_m.ft_in1k,mixnet,81.12,77.786,-3.334000000000003,0.5080000000000098,1.25,0.21237126819689373,0.5106414267043624,77.268,93.418,5.01,224
vpt1_v18_depth,VPT1 v18 Depth,mixnet_s.ft_in1k,mixnet,80.026,77.474,-2.5519999999999925,1.0159999999999911,0.7809999999999917,0.41518750784032954,0.3439227949538783,76.0,92.796,4.13,224
vpt1_v18_depth,VPT1 v18 Depth,mixnet_xl.ra_in1k,mixnet,77.708,77.734,0.02599999999999625,0.5859999999999985,2.0320000000000107,0.26752486904128187,0.8933055965843363,80.494,94.938,11.9,224
vpt1_v18_depth,VPT1 v18 Depth,mnasnet_100.rmsp_in1k,mnasnet,79.675,77.279,-2.396000000000001,0.546999999999997,2.109000000000009,0.2415813642555151,0.8641505784423384,74.672,92.108,4.38,224
vpt1_v18_depth,VPT1 v18 Depth,mnasnet_small.lamb_in1k,mnasnet,76.042,79.856,3.813999999999993,0.4689999999999941,0.625,0.19501168056184306,0.2946278254943948,66.204,86.47,2.03,224
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv2_050.lamb_in1k,mobilenetv2,76.12,70.0,-6.1200000000000045,0.5470000000000113,5.272999999999996,0.2263571416049371,2.1571046953420363,65.928,86.114,1.97,224
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv2_100.ra_in1k,mobilenetv2,75.599,70.794,-4.805000000000007,0.546999999999997,1.6020000000000039,0.22408678874241653,0.7134934399760717,72.91,91.0,3.5,224
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv2_110d.ra_in1k,mobilenetv2,76.354,73.932,-2.421999999999997,1.6410000000000053,2.1480000000000103,0.6822288635217846,0.90209989592186,75.056,92.186,4.52,224
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv2_120d.ra_in1k,mobilenetv2,77.669,74.492,-3.1769999999999925,0.35200000000000387,1.328000000000003,0.1575485815726566,0.5532618427712753,77.3,93.516,5.83,224
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv2_140.ra_in1k,mobilenetv2,77.787,73.542,-4.2450000000000045,1.054000000000002,0.546999999999997,0.44206887346757395,0.22635714160493084,76.528,93.008,6.11,224
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv3_large_100.miil_in21k_ft_in1k,mobilenetv3,77.695,76.81,-0.8849999999999909,0.11699999999999022,1.0160000000000053,0.0551543289325461,0.41518750784033515,77.92,92.894,5.48,224
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv3_large_100.ra_in1k,mobilenetv3,78.685,77.461,-1.2240000000000038,0.9769999999999897,0.3119999999999976,0.41637563169170067,0.1273734666247243,75.784,92.528,5.48,224
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv3_rw.rmsp_in1k,mobilenetv3,79.974,79.753,-0.22100000000000364,0.5859999999999985,2.5390000000000015,0.24365321440294782,1.178941427251112,75.616,92.696,5.48,224
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv3_small_100.lamb_in1k,mobilenetv3,77.096,81.679,4.582999999999998,0.703000000000003,0.5470000000000113,0.31462817561192674,0.2491750834698861,67.636,87.638,2.54,224
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv4_conv_medium.e250_r384_in12k_ft_in1k,mobilenetv4,77.07,85.925,8.855000000000004,0.5859999999999985,0.625,0.2532118129594698,0.2946278254943948,82.776,96.448,9.72,384
vpt1_v18_depth,VPT1 v18 Depth,mobilenetv4_conv_small_050.e3000_r224_in1k,mobilenetv4,72.877,78.203,5.326000000000008,0.2740000000000009,2.2649999999999864,0.12102433180517431,0.9823532969354719,64.778,85.5,2.24,224
vpt1_v18_depth,VPT1 v18 Depth,mobileone_s2.apple_in1k,mobileone,80.924,87.305,6.381,0.9370000000000118,0.11699999999999022,0.3829815777408786,0.0551543289325461,77.504,93.664,7.88,224
vpt1_v18_depth,VPT1 v18 Depth,mobileone_s4.apple_in1k,mobileone,78.177,87.852,9.674999999999997,0.4690000000000083,0.4689999999999941,0.1950116805618494,0.19931939750616762,79.446,94.49,14.95,224
vpt1_v18_depth,VPT1 v18 Depth,mobilevit_xs.cvnets_in1k,mobilevit,78.034,90.534,12.5,0.42899999999998784,0.6640000000000015,0.20223253941934685,0.27124077045229744,74.618,92.35,2.32,256
vpt1_v18_depth,VPT1 v18 Depth,mobilevit_xxs.cvnets_in1k,mobilevit,78.047,90.13,12.082999999999998,0.9369999999999976,0.5859999999999985,0.4168743482420366,0.24356427397209696,68.936,88.942,1.27,256
vpt1_v18_depth,VPT1 v18 Depth,mobilevitv2_050.cvnets_in1k,mobilevitv2,74.375,86.484,12.108999999999995,0.8210000000000122,0.23499999999999943,0.33630442558293827,0.11078006238589218,70.156,89.93,1.37,256
vpt1_v18_depth,VPT1 v18 Depth,mobilevitv2_200.cvnets_in1k,mobilevitv2,77.135,89.609,12.47399999999999,0.5079999999999956,0.39099999999999113,0.23083086641280837,0.16896219169453466,81.148,95.38,18.45,256
vpt1_v18_depth,VPT1 v18 Depth,mvitv2_base.fb_in1k,mvitv2,78.815,91.693,12.878,1.0940000000000083,0.9380000000000024,0.4647952954437793,0.3846981500692033,84.424,96.864,51.47,224
vpt1_v18_depth,VPT1 v18 Depth,mvitv2_large.fb_in1k,mvitv2,80.404,92.474,12.070000000000007,0.703000000000003,0.7809999999999917,0.2963290213409567,0.35122863715185926,85.264,97.188,217.99,224
vpt1_v18_depth,VPT1 v18 Depth,mvitv2_small.fb_in1k,mvitv2,77.93,91.732,13.801999999999992,1.2109999999999985,0.4300000000000068,0.5013410903655195,0.1815237970319314,83.772,96.558,34.87,224
vpt1_v18_depth,VPT1 v18 Depth,mvitv2_tiny.fb_in1k,mvitv2,79.818,91.68,11.862000000000009,1.0549999999999926,0.546999999999997,0.46494468010243295,0.2233119392737918,82.408,96.15,24.17,224
vpt1_v18_depth,VPT1 v18 Depth,pit_b_224.in1k,pit,79.818,92.552,12.734000000000009,1.1330000000000098,0.1950000000000074,0.4648232639043255,0.08013738203859973,82.458,95.704,73.76,224
vpt1_v18_depth,VPT1 v18 Depth,pit_b_distilled_224.in1k,pit,82.031,91.628,9.596999999999994,0.19499999999999318,0.39099999999999113,0.0842496290792988,0.16385833990235157,83.774,96.468,74.79,224
vpt1_v18_depth,VPT1 v18 Depth,pit_s_224.in1k,pit,79.245,91.589,12.343999999999994,0.1559999999999917,0.5859999999999985,0.07353910524339703,0.2394192046506614,81.114,95.336,23.46,224
vpt1_v18_depth,VPT1 v18 Depth,pit_s_distilled_224.in1k,pit,79.401,91.016,11.615000000000009,0.546999999999997,1.1720000000000113,0.22408678874241653,0.49112410741979867,81.826,95.72,24.04,224
vpt1_v18_depth,VPT1 v18 Depth,pit_ti_224.in1k,pit,76.12,89.7,13.579999999999998,1.0150000000000006,1.0940000000000083,0.46119145217095897,0.4649260395183566,72.926,91.412,4.85,224
vpt1_v18_depth,VPT1 v18 Depth,pit_ti_distilled_224.in1k,pit,76.549,89.101,12.551999999999992,0.5079999999999956,0.5859999999999985,0.23083086641280837,0.24084480941515443,74.276,91.92,5.1,224
vpt1_v18_depth,VPT1 v18 Depth,pit_xs_224.in1k,pit,77.422,90.703,13.281000000000006,0.27299999999999613,1.25,0.11481289126226153,0.5802817323411866,78.196,94.156,10.62,224
vpt1_v18_depth,VPT1 v18 Depth,pit_xs_distilled_224.in1k,pit,80.0,90.664,10.664000000000001,0.820999999999998,0.7819999999999965,0.34523132341470125,0.32397942321490975,79.172,94.35,11.0,224
vpt1_v18_depth,VPT1 v18 Depth,poolformer_m36.sail_in1k,poolformer,74.544,90.169,15.625,0.8599999999999994,0.9759999999999991,0.37409921441005867,0.4351431437533594,82.104,95.698,56.17,224
vpt1_v18_depth,VPT1 v18 Depth,poolformer_m48.sail_in1k,poolformer,76.302,90.482,14.179999999999993,0.5459999999999923,0.625,0.2236604569431052,0.28587915084680227,82.462,95.968,73.47,224
vpt1_v18_depth,VPT1 v18 Depth,poolformer_s12.sail_in1k,poolformer,77.044,89.271,12.227000000000004,0.4690000000000083,1.600999999999999,0.20502086614673298,0.6567653056204066,77.238,93.538,11.92,224
vpt1_v18_depth,VPT1 v18 Depth,poolformer_s24.sail_in1k,poolformer,76.146,89.401,13.254999999999995,0.9770000000000039,0.23400000000000887,0.40401567626351803,0.09728309205612616,80.294,95.06,21.39,224
vpt1_v18_depth,VPT1 v18 Depth,poolformer_s36.sail_in1k,poolformer,75.742,90.182,14.439999999999998,0.4690000000000083,0.7419999999999902,0.19931939750617225,0.3096302454362077,81.428,95.442,30.86,224
vpt1_v18_depth,VPT1 v18 Depth,poolformerv2_m36.sail_in1k,poolformerv2,80.599,91.094,10.49499999999999,0.6260000000000048,0.6640000000000015,0.25819501673476924,0.30423711512933865,82.214,95.896,56.08,224
vpt1_v18_depth,VPT1 v18 Depth,poolformerv2_s12.sail_in1k,poolformerv2,75.221,90.078,14.857,0.19599999999999795,0.39000000000000057,0.09239528607504124,0.16849925815860417,78.008,93.864,11.89,224
vpt1_v18_depth,VPT1 v18 Depth,poolformerv2_s24.sail_in1k,poolformerv2,77.318,90.234,12.915999999999997,0.625,0.0,0.2656066431565455,0.0,80.746,95.318,21.34,224
vpt1_v18_depth,VPT1 v18 Depth,poolformerv2_s36.sail_in1k,poolformerv2,77.669,90.208,12.539000000000001,0.7809999999999917,0.4689999999999941,0.3209821732675404,0.19501168056184306,81.576,95.68,30.79,224
vpt1_v18_depth,VPT1 v18 Depth,pvt_v2_b0.in1k,pvt,76.25,91.081,14.831000000000003,0.3509999999999991,1.5619999999999976,0.1654629867976517,0.7273157651407125,70.654,90.206,3.67,224
vpt1_v18_depth,VPT1 v18 Depth,pvt_v2_b1.in1k,pvt,79.088,91.719,12.631,0.5079999999999956,0.8199999999999932,0.2308308664128113,0.3359169870998195,78.698,94.49,14.01,224
vpt1_v18_depth,VPT1 v18 Depth,pvt_v2_b2.in1k,pvt,77.109,91.953,14.844000000000008,0.4689999999999941,0.27299999999999613,0.22108872025099108,0.11481289126226153,82.062,95.966,25.36,224
vpt1_v18_depth,VPT1 v18 Depth,pvt_v2_b2_li.in1k,pvt,77.122,91.784,14.662000000000006,0.2740000000000009,0.42900000000000205,0.1291648386967431,0.18106904760339565,82.2,96.108,22.55,224
vpt1_v18_depth,VPT1 v18 Depth,pvt_v2_b3.in1k,pvt,78.203,92.018,13.814999999999998,0.8210000000000122,0.703000000000003,0.3452313234147061,0.3012887135106272,83.12,96.56,45.24,224
vpt1_v18_depth,VPT1 v18 Depth,pvt_v2_b4.in1k,pvt,77.709,91.537,13.828000000000003,0.6639999999999873,0.9369999999999976,0.2894043691599807,0.38957783418578656,83.71,96.672,62.56,224
vpt1_v18_depth,VPT1 v18 Depth,pvt_v2_b5.in1k,pvt,76.875,91.263,14.388000000000005,0.7819999999999965,0.6640000000000015,0.3377701388025086,0.2963436443650466,83.76,96.634,81.96,224
vpt1_v18_depth,VPT1 v18 Depth,regnetx_002.pycls_in1k,regnetx,74.61,86.016,11.406000000000006,0.7809999999999917,0.703000000000003,0.33746143812622575,0.28699864498325234,68.758,88.568,2.68,224
vpt1_v18_depth,VPT1 v18 Depth,regnetx_004.pycls_in1k,regnetx,75.13,85.807,10.677000000000007,2.0700000000000074,0.4690000000000083,0.8758258325083204,0.19492277673194058,72.482,90.84,5.16,224
vpt1_v18_depth,VPT1 v18 Depth,regnetx_004_tv.tv2_in1k,regnetx,71.705,86.38,14.674999999999997,2.421999999999997,0.5859999999999985,1.0371391206369345,0.2596335023750873,74.596,92.14,5.5,224
vpt1_v18_depth,VPT1 v18 Depth,regnetx_008.pycls_in1k,regnetx,78.203,87.135,8.932000000000002,0.39000000000000057,0.3129999999999882,0.16849925815860636,0.14754961500758734,75.054,92.338,7.26,224
vpt1_v18_depth,VPT1 v18 Depth,regnetx_008.tv2_in1k,regnetx,76.107,87.487,11.379999999999995,0.27299999999999613,0.8199999999999932,0.12055704044144208,0.3776950563027704,77.294,93.664,7.26,224
vpt1_v18_depth,VPT1 v18 Depth,regnetx_016.pycls_in1k,regnetx,77.435,87.904,10.468999999999994,0.4680000000000035,0.9759999999999991,0.19194269978303538,0.4011195443865688,76.936,93.432,9.19,224
vpt1_v18_depth,VPT1 v18 Depth,regnetx_016.tv2_in1k,regnetx,77.461,88.711,11.25,0.39000000000000057,0.625,0.16849925815860417,0.25515529040610196,79.44,94.768,9.19,224
vpt1_v18_depth,VPT1 v18 Depth,regnetx_032.pycls_in1k,regnetx,78.893,88.789,9.896,0.5069999999999908,0.625,0.23900209204104872,0.26109810842329473,78.16,94.088,15.3,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_002.pycls_in1k,regnety,76.367,84.935,8.567999999999998,1.2109999999999985,0.8599999999999994,0.4951572140913087,0.405407887880287,70.288,89.544,3.16,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_004.pycls_in1k,regnety,76.927,86.601,9.673999999999992,1.0160000000000053,0.35200000000000387,0.45389009927759355,0.14637015482065532,74.004,91.756,4.34,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_004.tv2_in1k,regnety,75.052,86.172,11.11999999999999,2.1099999999999994,1.3290000000000077,0.8940717097762474,0.6087311028324066,75.594,92.706,4.34,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_006.pycls_in1k,regnety,78.073,86.862,8.789000000000001,0.820999999999998,0.7809999999999917,0.3412926408035573,0.35122863715185926,75.274,92.532,6.06,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_008.pycls_in1k,regnety,79.18,87.474,8.293999999999997,0.07799999999998875,0.9379999999999882,0.03184336665617672,0.38469815006919783,76.334,93.06,6.26,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_008_tv.tv2_in1k,regnety,77.513,88.19,10.676999999999992,0.8210000000000122,0.8990000000000009,0.3352978775159038,0.3671303129226283,78.672,94.38,6.43,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_016.pycls_in1k,regnety,79.74,88.164,8.424000000000007,0.4689999999999941,0.546999999999997,0.2051898849575377,0.23007873048637512,77.88,93.726,11.2,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_016.tv2_in1k,regnety,75.352,87.761,12.408999999999992,0.07900000000000773,0.8589999999999947,0.03225247621846153,0.38037028742470547,80.668,95.336,11.2,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_032.pycls_in1k,regnety,81.029,88.854,7.825000000000003,0.35200000000000387,0.9380000000000024,0.15094664252274476,0.38469815006920394,78.902,94.426,19.44,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_040.ra3_in1k,regnety,78.763,87.487,8.72399999999999,0.820999999999998,1.2109999999999985,0.35009236876382527,0.49855858900099836,82.308,96.078,20.65,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_080.ra3_in1k,regnety,81.419,87.187,5.768000000000001,0.3119999999999976,0.6640000000000015,0.14707821048680075,0.283489368799296,83.166,96.48,39.18,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_120.sw_in12k_ft_in1k,regnety,81.797,90.729,8.932000000000002,0.1950000000000074,0.5859999999999985,0.08424962907930537,0.2598170296360272,84.994,97.412,51.82,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_160.lion_in12k_ft_in1k,regnety,81.992,91.276,9.283999999999992,0.3119999999999976,0.6640000000000015,0.1273734666247243,0.2712247940157559,85.602,97.668,83.59,224
vpt1_v18_depth,VPT1 v18 Depth,regnety_320.swag_ft_in1k,regnety,84.727,91.94,7.212999999999994,0.4689999999999941,0.4690000000000083,0.19146859330506738,0.2051898849575443,86.83,98.362,145.05,384
vpt1_v18_depth,VPT1 v18 Depth,regnety_320.tv2_in1k,regnety,81.497,89.622,8.125,0.23499999999999943,0.546999999999997,0.09763992808044962,0.24158136425551255,83.17,96.416,145.05,224
vpt1_v18_depth,VPT1 v18 Depth,regnetz_d32.ra3_in1k,regnetz,82.695,87.149,4.454000000000008,0.4300000000000068,1.6800000000000068,0.1776632269835911,0.7125696847014745,83.432,96.634,27.58,256
vpt1_v18_depth,VPT1 v18 Depth,repghostnet_050.in1k,repghostnet,76.719,86.211,9.492000000000004,0.9380000000000024,0.703000000000003,0.38688844214665713,0.33139737811609665,66.978,86.936,2.31,224
vpt1_v18_depth,VPT1 v18 Depth,repghostnet_058.in1k,repghostnet,78.542,85.755,7.212999999999994,0.7810000000000059,1.0150000000000006,0.3512286371518659,0.43977898489531847,68.938,88.386,2.55,224
vpt1_v18_depth,VPT1 v18 Depth,repvgg_a0.rvgg_in1k,repvgg,79.714,86.679,6.965000000000003,1.054000000000002,0.6639999999999873,0.4466425366616521,0.2834893687992895,72.426,90.506,9.11,224
vpt1_v18_depth,VPT1 v18 Depth,repvgg_a1.rvgg_in1k,repvgg,80.117,87.969,7.85199999999999,1.2109999999999985,0.5859999999999985,0.4951572140913087,0.24084480941515365,74.474,91.852,14.09,224
vpt1_v18_depth,VPT1 v18 Depth,repvgg_a2.rvgg_in1k,repvgg,79.388,88.932,9.543999999999997,0.820999999999998,0.23399999999999466,0.3412926408035573,0.09728309205611983,76.488,93.016,28.21,224
vpt1_v18_depth,VPT1 v18 Depth,repvgg_b0.rvgg_in1k,repvgg,80.469,88.581,8.112000000000009,0.5080000000000098,0.546999999999997,0.20918466058060683,0.24158136425551255,75.158,92.41,15.82,224
vpt1_v18_depth,VPT1 v18 Depth,repvgg_b1.rvgg_in1k,repvgg,80.365,88.932,8.567000000000007,0.35200000000000387,1.0160000000000053,0.14398225199269968,0.4402426098818226,78.37,94.106,57.42,224
vpt1_v18_depth,VPT1 v18 Depth,repvgg_b1g4.rvgg_in1k,repvgg,83.372,89.076,5.7039999999999935,0.23499999999999943,0.3129999999999882,0.09763992808044962,0.129131285476788,77.608,93.846,39.97,224
vpt1_v18_depth,VPT1 v18 Depth,repvgg_b2.rvgg_in1k,repvgg,80.885,89.388,8.503,1.0550000000000068,0.42899999999998784,0.43555201245724734,0.18106904760338918,78.788,94.414,89.02,224
vpt1_v18_depth,VPT1 v18 Depth,repvgg_b2g4.rvgg_in1k,repvgg,79.675,89.466,9.790999999999997,0.5079999999999956,1.328000000000003,0.20760432451072602,0.5424653598771704,79.396,94.68,61.76,224
vpt1_v18_depth,VPT1 v18 Depth,repvgg_b3g4.rvgg_in1k,repvgg,81.589,89.323,7.733999999999995,0.625,0.6650000000000063,0.2578246604876185,0.28970444709508253,80.224,95.1,83.83,224
vpt1_v18_depth,VPT1 v18 Depth,repvgg_d2se.rvgg_in1k,repvgg,81.888,91.172,9.283999999999992,0.3119999999999976,0.3509999999999991,0.13257450735341092,0.1459246380841829,83.55,96.666,133.33,320
vpt1_v18_depth,VPT1 v18 Depth,repvit_m1_0.dist_450e_in1k,repvit,75.664,73.984,-1.6800000000000068,0.8210000000000122,4.063000000000002,0.3452313234147077,1.879626263087665,80.43,94.922,7.3,224
vpt1_v18_depth,VPT1 v18 Depth,repvit_m1_1.dist_450e_in1k,repvit,78.815,85.469,6.653999999999996,1.1329999999999956,2.1089999999999947,0.494421547534758,0.8680631057449407,81.314,95.568,8.8,224
vpt1_v18_depth,VPT1 v18 Depth,repvit_m2_3.dist_450e_in1k,repvit,77.474,75.521,-1.953000000000003,0.1560000000000059,0.5080000000000098,0.06628725367670872,0.23083086641281506,83.746,96.65,23.69,224
vpt1_v18_depth,VPT1 v18 Depth,res2net50_14w_8s.in1k,res2net50,74.844,89.779,14.935000000000002,1.0929999999999893,1.171999999999997,0.47598762822390517,0.4788200775517517,78.142,93.852,25.06,224
vpt1_v18_depth,VPT1 v18 Depth,res2net50_26w_4s.in1k,res2net50,73.763,89.479,15.715999999999994,0.8199999999999932,0.39100000000000534,0.36954145760507856,0.16070746370000843,77.994,93.86,25.7,224
vpt1_v18_depth,VPT1 v18 Depth,res2net50_26w_6s.in1k,res2net50,74.049,89.193,15.143999999999991,0.03900000000000148,0.7809999999999917,0.018384776310850934,0.3209281678022147,78.586,94.12,37.05,224
vpt1_v18_depth,VPT1 v18 Depth,res2net50_26w_8s.in1k,res2net50,76.328,89.544,13.215999999999994,0.8589999999999947,0.23399999999999466,0.35503270584865937,0.09728309205611983,78.95,94.28,48.4,224
vpt1_v18_depth,VPT1 v18 Depth,res2net50_48w_2s.in1k,res2net50,76.719,89.518,12.799000000000007,0.19499999999999318,0.4300000000000068,0.0842496290792988,0.1815237970319314,77.528,93.562,25.29,224
vpt1_v18_depth,VPT1 v18 Depth,res2net50d.in1k,res2net50d.in1k,74.727,88.125,13.397999999999996,0.7420000000000044,1.1329999999999956,0.3140767775914401,0.4633666654677104,80.28,95.028,25.72,224
vpt1_v18_depth,VPT1 v18 Depth,resmlp_12_224.fb_distilled_in1k,resmlp,78.386,90.846,12.460000000000008,0.8589999999999947,0.11699999999999022,0.38037028742470547,0.04864154602805675,77.948,93.57,15.35,224
vpt1_v18_depth,VPT1 v18 Depth,resmlp_12_224.fb_in1k,resmlp,76.758,90.625,13.867000000000004,0.7820000000000107,0.8599999999999994,0.337770138802513,0.38812970340681896,76.66,93.17,15.35,224
vpt1_v18_depth,VPT1 v18 Depth,resmlp_24_224.fb_in1k,resmlp,77.201,91.445,14.244,0.35199999999998965,0.4690000000000083,0.1439822519926941,0.1914685933050732,79.38,94.55,30.02,224
vpt1_v18_depth,VPT1 v18 Depth,resmlp_36_224.fb_in1k,resmlp,78.268,91.133,12.864999999999995,1.6409999999999911,1.3279999999999887,0.7113706644374759,0.5532618427712703,79.772,94.888,44.69,224
vpt1_v18_depth,VPT1 v18 Depth,resnest101e.in1k,resnest,80.234,90.716,10.482,0.7810000000000059,0.8589999999999947,0.32361740098799285,0.36259282336465826,82.916,96.31,48.28,256
vpt1_v18_depth,VPT1 v18 Depth,resnest50d.in1k,resnest,82.37,89.531,7.161000000000001,0.5080000000000098,0.625,0.21721315695776175,0.26109810842329334,80.958,95.372,27.48,224
vpt1_v18_depth,VPT1 v18 Depth,resnest50d_1s4x24d.in1k,resnest,81.771,89.831,8.060000000000002,0.23399999999999466,0.4690000000000083,0.1023621023621532,0.1923266896599552,81.024,95.338,25.68,224
vpt1_v18_depth,VPT1 v18 Depth,resnest50d_4s2x40d.in1k,resnest,80.261,89.062,8.801000000000002,0.9759999999999991,0.5079999999999956,0.4036502886850885,0.2092467974001552,81.146,95.566,30.42,224
vpt1_v18_depth,VPT1 v18 Depth,resnet101.a1_in1k,resnet,78.893,86.797,7.903999999999996,0.4690000000000083,0.8210000000000122,0.2051898849575443,0.3452313234147061,81.494,95.164,44.55,224
vpt1_v18_depth,VPT1 v18 Depth,resnet101.a2_in1k,resnet,78.542,86.575,8.033000000000001,1.1330000000000098,0.8589999999999947,0.4648232639043255,0.38037028742470547,81.344,95.198,44.55,224
vpt1_v18_depth,VPT1 v18 Depth,resnet101.a3_in1k,resnet,80.299,86.081,5.7819999999999965,0.11800000000000921,0.19499999999999318,0.04899886620003811,0.08013738203859358,77.928,93.686,44.55,160
vpt1_v18_depth,VPT1 v18 Depth,resnet10t.c3_in1k,resnet,76.016,86.862,10.84599999999999,0.19499999999999318,0.5079999999999956,0.0842496290792988,0.2308308664128113,66.724,86.976,5.44,176
vpt1_v18_depth,VPT1 v18 Depth,resnet14t.c3_in1k,resnet,81.172,88.594,7.421999999999997,0.5080000000000098,0.9759999999999991,0.22337014621973106,0.40699658748228107,71.318,89.68,10.08,176
vpt1_v18_depth,VPT1 v18 Depth,resnet152.a1_in1k,resnet,78.398,86.68,8.28200000000001,0.625,0.7810000000000059,0.25515529040610196,0.32361740098799285,81.998,95.294,60.19,224
vpt1_v18_depth,VPT1 v18 Depth,resnet152.a3_in1k,resnet,80.573,85.912,5.339000000000013,0.7029999999999887,0.703000000000003,0.3225981332177139,0.29632902134095834,78.896,94.14,60.19,160
vpt1_v18_depth,VPT1 v18 Depth,resnet18.a1_in1k,resnet,73.607,87.265,13.658000000000001,1.1329999999999956,0.8199999999999932,0.4945882687201089,0.3865517070486428,71.504,90.086,11.69,224
